filepath, plane, class
data/classifier/valid/0038.npz, 21, 2
data/classifier/valid/0038.npz, 22, 2
data/classifier/valid/0038.npz, 23, 2
data/classifier/valid/0038.npz, 24, 2
data/classifier/valid/0039.npz, 0, 4
data/classifier/valid/0039.npz, 1, 4
data/classifier/valid/0039.npz, 2, 4
data/classifier/valid/0039.npz, 3, 4
data/classifier/valid/0039.npz, 4, 4
data/classifier/valid/0039.npz, 5, 4
data/classifier/valid/0039.npz, 6, 4
data/classifier/valid/0039.npz, 7, 4
data/classifier/valid/0039.npz, 8, 4
data/classifier/valid/0039.npz, 9, 4
data/classifier/valid/0039.npz, 10, 4
data/classifier/valid/0039.npz, 11, 4
data/classifier/valid/0039.npz, 12, 4
data/classifier/valid/0039.npz, 13, 4
data/classifier/valid/0039.npz, 14, 4
data/classifier/valid/0040.npz, 0, 4
data/classifier/valid/0040.npz, 1, 4
data/classifier/valid/0040.npz, 2, 4
data/classifier/valid/0040.npz, 3, 4
data/classifier/valid/0040.npz, 4, 4
data/classifier/valid/0040.npz, 5, 4
data/classifier/valid/0040.npz, 6, 4
data/classifier/valid/0040.npz, 7, 4
data/classifier/valid/0040.npz, 8, 4
data/classifier/valid/0040.npz, 9, 4
data/classifier/valid/0040.npz, 10, 4
data/classifier/valid/0040.npz, 11, 4
data/classifier/valid/0040.npz, 12, 4
data/classifier/valid/0040.npz, 13, 4
data/classifier/valid/0040.npz, 14, 4
data/classifier/valid/0041.npz, 0, 4
data/classifier/valid/0041.npz, 1, 4
data/classifier/valid/0041.npz, 2, 4
data/classifier/valid/0041.npz, 3, 4
data/classifier/valid/0041.npz, 4, 4
data/classifier/valid/0041.npz, 5, 4
data/classifier/valid/0041.npz, 6, 4
data/classifier/valid/0041.npz, 7, 4
data/classifier/valid/0041.npz, 8, 4
data/classifier/valid/0041.npz, 9, 4
data/classifier/valid/0041.npz, 10, 4
data/classifier/valid/0041.npz, 11, 4
data/classifier/valid/0041.npz, 12, 4
data/classifier/valid/0041.npz, 13, 4
data/classifier/valid/0041.npz, 14, 4
data/classifier/valid/0042.npz, 0, 3
data/classifier/valid/0042.npz, 1, 3
data/classifier/valid/0042.npz, 2, 3
data/classifier/valid/0042.npz, 3, 3
data/classifier/valid/0042.npz, 4, 3
data/classifier/valid/0042.npz, 5, 3
data/classifier/valid/0042.npz, 6, 3
data/classifier/valid/0042.npz, 7, 3
data/classifier/valid/0042.npz, 8, 3
data/classifier/valid/0042.npz, 9, 3
data/classifier/valid/0042.npz, 10, 3
data/classifier/valid/0042.npz, 11, 3
data/classifier/valid/0042.npz, 12, 3
data/classifier/valid/0042.npz, 13, 3
data/classifier/valid/0042.npz, 14, 3
data/classifier/valid/0042.npz, 15, 3
data/classifier/valid/0042.npz, 16, 3
data/classifier/valid/0043.npz, 0, 4
data/classifier/valid/0043.npz, 1, 4
data/classifier/valid/0043.npz, 2, 4
data/classifier/valid/0043.npz, 3, 4
data/classifier/valid/0043.npz, 4, 4
data/classifier/valid/0043.npz, 5, 4
data/classifier/valid/0043.npz, 6, 4
data/classifier/valid/0043.npz, 7, 4
data/classifier/valid/0043.npz, 8, 4
data/classifier/valid/0043.npz, 9, 4
data/classifier/valid/0043.npz, 10, 4
data/classifier/valid/0043.npz, 11, 4
data/classifier/valid/0043.npz, 12, 4
data/classifier/valid/0043.npz, 13, 4
data/classifier/valid/0043.npz, 14, 4
data/classifier/valid/0044.npz, 0, 2
data/classifier/valid/0044.npz, 1, 2
data/classifier/valid/0044.npz, 2, 2
data/classifier/valid/0044.npz, 3, 2
data/classifier/valid/0044.npz, 4, 2
data/classifier/valid/0044.npz, 5, 2
data/classifier/valid/0044.npz, 6, 2
data/classifier/valid/0044.npz, 7, 2
data/classifier/valid/0044.npz, 8, 2
data/classifier/valid/0044.npz, 9, 2
data/classifier/valid/0044.npz, 10, 2
data/classifier/valid/0044.npz, 11, 2
data/classifier/valid/0044.npz, 12, 2
data/classifier/valid/0044.npz, 13, 2
data/classifier/valid/0044.npz, 14, 2
data/classifier/valid/0044.npz, 15, 2
data/classifier/valid/0044.npz, 16, 2
data/classifier/valid/0044.npz, 17, 2
data/classifier/valid/0044.npz, 18, 2
data/classifier/valid/0044.npz, 19, 2
data/classifier/valid/0044.npz, 20, 2
data/classifier/valid/0044.npz, 21, 2
data/classifier/valid/0045.npz, 0, 4
data/classifier/valid/0045.npz, 1, 4
data/classifier/valid/0045.npz, 2, 4
data/classifier/valid/0045.npz, 3, 4
data/classifier/valid/0045.npz, 4, 4
data/classifier/valid/0045.npz, 5, 4
data/classifier/valid/0045.npz, 6, 4
data/classifier/valid/0045.npz, 7, 4
data/classifier/valid/0045.npz, 8, 4
data/classifier/valid/0045.npz, 9, 4
data/classifier/valid/0045.npz, 10, 4
data/classifier/valid/0045.npz, 11, 4
data/classifier/valid/0045.npz, 12, 4
data/classifier/valid/0045.npz, 13, 4
data/classifier/valid/0045.npz, 14, 4
data/classifier/valid/0046.npz, 0, 4
data/classifier/valid/0046.npz, 1, 4
data/classifier/valid/0046.npz, 2, 4
data/classifier/valid/0046.npz, 3, 4
data/classifier/valid/0046.npz, 4, 4
data/classifier/valid/0046.npz, 5, 4
data/classifier/valid/0046.npz, 6, 4
data/classifier/valid/0046.npz, 7, 4
data/classifier/valid/0046.npz, 8, 4
data/classifier/valid/0046.npz, 9, 4
data/classifier/valid/0046.npz, 10, 4
data/classifier/valid/0046.npz, 11, 4
data/classifier/valid/0046.npz, 12, 4
data/classifier/valid/0046.npz, 13, 4
data/classifier/valid/0046.npz, 14, 4
data/classifier/valid/0047.npz, 0, 4
data/classifier/valid/0047.npz, 1, 4
data/classifier/valid/0047.npz, 2, 4
data/classifier/valid/0047.npz, 3, 4
data/classifier/valid/0047.npz, 4, 4
data/classifier/valid/0047.npz, 5, 4
data/classifier/valid/0047.npz, 6, 4
data/classifier/valid/0047.npz, 7, 4
data/classifier/valid/0047.npz, 8, 4
data/classifier/valid/0047.npz, 9, 4
data/classifier/valid/0047.npz, 10, 4
data/classifier/valid/0047.npz, 11, 4
data/classifier/valid/0047.npz, 12, 4
data/classifier/valid/0047.npz, 13, 4
data/classifier/valid/0047.npz, 14, 4
data/classifier/valid/0048.npz, 0, 4
data/classifier/valid/0048.npz, 1, 4
data/classifier/valid/0048.npz, 2, 4
data/classifier/valid/0048.npz, 3, 4
data/classifier/valid/0048.npz, 4, 4
data/classifier/valid/0048.npz, 5, 4
data/classifier/valid/0048.npz, 6, 4
data/classifier/valid/0048.npz, 7, 4
data/classifier/valid/0048.npz, 8, 4
data/classifier/valid/0048.npz, 9, 4
data/classifier/valid/0048.npz, 10, 4
data/classifier/valid/0048.npz, 11, 4
data/classifier/valid/0048.npz, 12, 4
data/classifier/valid/0048.npz, 13, 4
data/classifier/valid/0048.npz, 14, 4
data/classifier/valid/0049.npz, 0, 2
data/classifier/valid/0049.npz, 1, 2
data/classifier/valid/0049.npz, 2, 2
data/classifier/valid/0049.npz, 3, 2
data/classifier/valid/0049.npz, 4, 2
data/classifier/valid/0049.npz, 5, 2
data/classifier/valid/0049.npz, 6, 2
data/classifier/valid/0049.npz, 7, 2
data/classifier/valid/0049.npz, 8, 2
data/classifier/valid/0049.npz, 9, 2
data/classifier/valid/0049.npz, 10, 2
data/classifier/valid/0049.npz, 11, 2
data/classifier/valid/0049.npz, 12, 2
data/classifier/valid/0049.npz, 13, 2
data/classifier/valid/0049.npz, 14, 2
data/classifier/valid/0049.npz, 15, 2
data/classifier/valid/0050.npz, 0, 4
data/classifier/valid/0050.npz, 1, 4
data/classifier/valid/0050.npz, 2, 4
data/classifier/valid/0050.npz, 3, 4
data/classifier/valid/0050.npz, 4, 4
data/classifier/valid/0050.npz, 5, 4
data/classifier/valid/0050.npz, 6, 4
data/classifier/valid/0050.npz, 7, 4
data/classifier/valid/0050.npz, 8, 4
data/classifier/valid/0050.npz, 9, 4
data/classifier/valid/0050.npz, 10, 4
data/classifier/valid/0050.npz, 11, 4
data/classifier/valid/0050.npz, 12, 4
data/classifier/valid/0050.npz, 13, 4
data/classifier/valid/0050.npz, 14, 4
data/classifier/valid/0051.npz, 0, 4
data/classifier/valid/0051.npz, 1, 4
data/classifier/valid/0051.npz, 2, 4
data/classifier/valid/0051.npz, 3, 4
data/classifier/valid/0051.npz, 4, 4
data/classifier/valid/0051.npz, 5, 4
data/classifier/valid/0051.npz, 6, 4
data/classifier/valid/0051.npz, 7, 4
data/classifier/valid/0051.npz, 8, 4
data/classifier/valid/0051.npz, 9, 4
data/classifier/valid/0051.npz, 10, 4
data/classifier/valid/0051.npz, 11, 4
data/classifier/valid/0051.npz, 12, 4
data/classifier/valid/0051.npz, 13, 4
data/classifier/valid/0051.npz, 14, 4
data/classifier/valid/0052.npz, 0, 2
data/classifier/valid/0052.npz, 1, 2
data/classifier/valid/0052.npz, 2, 2
data/classifier/valid/0052.npz, 3, 2
data/classifier/valid/0052.npz, 4, 2
data/classifier/valid/0052.npz, 5, 2
data/classifier/valid/0052.npz, 6, 2
data/classifier/valid/0052.npz, 7, 2
data/classifier/valid/0052.npz, 8, 2
data/classifier/valid/0052.npz, 9, 2
data/classifier/valid/0052.npz, 10, 2
data/classifier/valid/0052.npz, 11, 2
data/classifier/valid/0052.npz, 12, 2
data/classifier/valid/0052.npz, 13, 2
data/classifier/valid/0052.npz, 14, 2
data/classifier/valid/0052.npz, 15, 2
data/classifier/valid/0052.npz, 16, 2
data/classifier/valid/0052.npz, 17, 2
data/classifier/valid/0052.npz, 18, 2
data/classifier/valid/0052.npz, 19, 2
data/classifier/valid/0052.npz, 20, 2
data/classifier/valid/0052.npz, 21, 2
data/classifier/valid/0052.npz, 22, 2
data/classifier/valid/0052.npz, 23, 2
data/classifier/valid/0052.npz, 24, 2
data/classifier/valid/0052.npz, 25, 2
data/classifier/valid/0052.npz, 26, 2
data/classifier/valid/0052.npz, 27, 2
data/classifier/valid/0052.npz, 28, 2
data/classifier/valid/0052.npz, 29, 2
data/classifier/valid/0052.npz, 30, 2
data/classifier/valid/0052.npz, 31, 2
data/classifier/valid/0052.npz, 32, 2
data/classifier/valid/0052.npz, 33, 2
data/classifier/valid/0053.npz, 0, 4
data/classifier/valid/0053.npz, 1, 4
data/classifier/valid/0053.npz, 2, 4
data/classifier/valid/0053.npz, 3, 4
data/classifier/valid/0053.npz, 4, 4
data/classifier/valid/0053.npz, 5, 4
data/classifier/valid/0053.npz, 6, 4
data/classifier/valid/0053.npz, 7, 4
data/classifier/valid/0053.npz, 8, 4
data/classifier/valid/0053.npz, 9, 4
data/classifier/valid/0053.npz, 10, 4
data/classifier/valid/0053.npz, 11, 4
data/classifier/valid/0053.npz, 12, 4
data/classifier/valid/0053.npz, 13, 4
data/classifier/valid/0053.npz, 14, 4
data/classifier/valid/0054.npz, 0, 4
data/classifier/valid/0054.npz, 1, 4
data/classifier/valid/0054.npz, 2, 4
data/classifier/valid/0054.npz, 3, 4
data/classifier/valid/0054.npz, 4, 4
data/classifier/valid/0054.npz, 5, 4
data/classifier/valid/0054.npz, 6, 4
data/classifier/valid/0054.npz, 7, 4
data/classifier/valid/0054.npz, 8, 4
data/classifier/valid/0054.npz, 9, 4
data/classifier/valid/0054.npz, 10, 4
data/classifier/valid/0054.npz, 11, 4
data/classifier/valid/0054.npz, 12, 4
data/classifier/valid/0054.npz, 13, 4
data/classifier/valid/0054.npz, 14, 4
data/classifier/valid/0055.npz, 0, 4
data/classifier/valid/0055.npz, 1, 4
data/classifier/valid/0055.npz, 2, 4
data/classifier/valid/0055.npz, 3, 4
data/classifier/valid/0055.npz, 4, 4
data/classifier/valid/0055.npz, 5, 4
data/classifier/valid/0055.npz, 6, 4
data/classifier/valid/0055.npz, 7, 4
data/classifier/valid/0055.npz, 8, 4
data/classifier/valid/0055.npz, 9, 4
data/classifier/valid/0055.npz, 10, 4
data/classifier/valid/0055.npz, 11, 4
data/classifier/valid/0055.npz, 12, 4
data/classifier/valid/0055.npz, 13, 4
data/classifier/valid/0055.npz, 14, 4
data/classifier/valid/0056.npz, 0, 4
data/classifier/valid/0056.npz, 1, 4
data/classifier/valid/0056.npz, 2, 4
data/classifier/valid/0056.npz, 3, 4
data/classifier/valid/0056.npz, 4, 4
data/classifier/valid/0056.npz, 5, 4
data/classifier/valid/0056.npz, 6, 4
data/classifier/valid/0056.npz, 7, 4
data/classifier/valid/0056.npz, 8, 4
data/classifier/valid/0056.npz, 9, 4
data/classifier/valid/0056.npz, 10, 4
data/classifier/valid/0056.npz, 11, 4
data/classifier/valid/0056.npz, 12, 4
data/classifier/valid/0056.npz, 13, 4
data/classifier/valid/0056.npz, 14, 4
data/classifier/valid/0057.npz, 0, 1
data/classifier/valid/0057.npz, 1, 1
data/classifier/valid/0057.npz, 2, 1
data/classifier/valid/0057.npz, 3, 1
data/classifier/valid/0057.npz, 4, 1
data/classifier/valid/0057.npz, 5, 1
data/classifier/valid/0057.npz, 6, 1
data/classifier/valid/0057.npz, 7, 1
data/classifier/valid/0057.npz, 8, 1
data/classifier/valid/0057.npz, 9, 1
data/classifier/valid/0057.npz, 10, 1
data/classifier/valid/0057.npz, 11, 1
data/classifier/valid/0057.npz, 12, 1
data/classifier/valid/0057.npz, 13, 1
data/classifier/valid/0057.npz, 14, 1
data/classifier/valid/0057.npz, 15, 1
data/classifier/valid/0057.npz, 16, 1
data/classifier/valid/0057.npz, 17, 1
data/classifier/valid/0057.npz, 18, 1
data/classifier/valid/0057.npz, 19, 1
data/classifier/valid/0057.npz, 20, 1
data/classifier/valid/0057.npz, 21, 1
data/classifier/valid/0057.npz, 22, 1
data/classifier/valid/0057.npz, 23, 1
data/classifier/valid/0057.npz, 24, 1
data/classifier/valid/0057.npz, 25, 1
data/classifier/valid/0057.npz, 26, 1
data/classifier/valid/0057.npz, 27, 1
data/classifier/valid/0057.npz, 28, 1
data/classifier/valid/0057.npz, 29, 1
data/classifier/valid/0057.npz, 30, 1
data/classifier/valid/0057.npz, 31, 1
data/classifier/valid/0057.npz, 32, 1
data/classifier/valid/0057.npz, 33, 1
data/classifier/valid/0057.npz, 34, 1
data/classifier/valid/0057.npz, 35, 1
data/classifier/valid/0058.npz, 0, 4
data/classifier/valid/0058.npz, 1, 4
data/classifier/valid/0058.npz, 2, 4
data/classifier/valid/0058.npz, 3, 4
data/classifier/valid/0058.npz, 4, 4
data/classifier/valid/0058.npz, 5, 4
data/classifier/valid/0058.npz, 6, 4
data/classifier/valid/0058.npz, 7, 4
data/classifier/valid/0058.npz, 8, 4
data/classifier/valid/0058.npz, 9, 4
data/classifier/valid/0058.npz, 10, 4
data/classifier/valid/0058.npz, 11, 4
data/classifier/valid/0058.npz, 12, 4
data/classifier/valid/0058.npz, 13, 4
data/classifier/valid/0058.npz, 14, 4
data/classifier/valid/0059.npz, 0, 4
data/classifier/valid/0059.npz, 1, 4
data/classifier/valid/0059.npz, 2, 4
data/classifier/valid/0059.npz, 3, 4
data/classifier/valid/0059.npz, 4, 4
data/classifier/valid/0059.npz, 5, 4
data/classifier/valid/0059.npz, 6, 4
data/classifier/valid/0059.npz, 7, 4
data/classifier/valid/0059.npz, 8, 4
data/classifier/valid/0059.npz, 9, 4
data/classifier/valid/0059.npz, 10, 4
data/classifier/valid/0059.npz, 11, 4
data/classifier/valid/0059.npz, 12, 4
data/classifier/valid/0059.npz, 13, 4
data/classifier/valid/0059.npz, 14, 4
data/classifier/valid/0060.npz, 0, 0
data/classifier/valid/0060.npz, 1, 0
data/classifier/valid/0060.npz, 2, 0
data/classifier/valid/0060.npz, 3, 0
data/classifier/valid/0060.npz, 4, 0
data/classifier/valid/0060.npz, 5, 0
data/classifier/valid/0060.npz, 6, 0
data/classifier/valid/0060.npz, 7, 0
data/classifier/valid/0060.npz, 8, 0
data/classifier/valid/0060.npz, 9, 0
data/classifier/valid/0060.npz, 10, 0
data/classifier/valid/0060.npz, 11, 0
data/classifier/valid/0060.npz, 12, 0
data/classifier/valid/0060.npz, 13, 0
data/classifier/valid/0060.npz, 14, 0
data/classifier/valid/0060.npz, 15, 0
data/classifier/valid/0060.npz, 16, 0
data/classifier/valid/0060.npz, 17, 0
data/classifier/valid/0060.npz, 18, 0
data/classifier/valid/0060.npz, 19, 0
data/classifier/valid/0060.npz, 20, 0
data/classifier/valid/0060.npz, 21, 0
data/classifier/valid/0061.npz, 0, 4
data/classifier/valid/0061.npz, 1, 4
data/classifier/valid/0061.npz, 2, 4
data/classifier/valid/0061.npz, 3, 4
data/classifier/valid/0061.npz, 4, 4
data/classifier/valid/0061.npz, 5, 4
data/classifier/valid/0061.npz, 6, 4
data/classifier/valid/0061.npz, 7, 4
data/classifier/valid/0061.npz, 8, 4
data/classifier/valid/0061.npz, 9, 4
data/classifier/valid/0061.npz, 10, 4
data/classifier/valid/0061.npz, 11, 4
data/classifier/valid/0061.npz, 12, 4
data/classifier/valid/0061.npz, 13, 4
data/classifier/valid/0061.npz, 14, 4
data/classifier/valid/0062.npz, 0, 4
data/classifier/valid/0062.npz, 1, 4
data/classifier/valid/0062.npz, 2, 4
data/classifier/valid/0062.npz, 3, 4
data/classifier/valid/0062.npz, 4, 4
data/classifier/valid/0062.npz, 5, 4
data/classifier/valid/0062.npz, 6, 4
data/classifier/valid/0062.npz, 7, 4
data/classifier/valid/0062.npz, 8, 4
data/classifier/valid/0062.npz, 9, 4
data/classifier/valid/0062.npz, 10, 4
data/classifier/valid/0062.npz, 11, 4
data/classifier/valid/0062.npz, 12, 4
data/classifier/valid/0062.npz, 13, 4
data/classifier/valid/0062.npz, 14, 4
data/classifier/valid/0063.npz, 0, 4
data/classifier/valid/0063.npz, 1, 4
data/classifier/valid/0063.npz, 2, 4
data/classifier/valid/0063.npz, 3, 4
data/classifier/valid/0063.npz, 4, 4
data/classifier/valid/0063.npz, 5, 4
data/classifier/valid/0063.npz, 6, 4
data/classifier/valid/0063.npz, 7, 4
data/classifier/valid/0063.npz, 8, 4
data/classifier/valid/0063.npz, 9, 4
data/classifier/valid/0063.npz, 10, 4
data/classifier/valid/0063.npz, 11, 4
data/classifier/valid/0063.npz, 12, 4
data/classifier/valid/0063.npz, 13, 4
data/classifier/valid/0063.npz, 14, 4
data/classifier/valid/0064.npz, 0, 2
data/classifier/valid/0064.npz, 1, 2
data/classifier/valid/0064.npz, 2, 2
data/classifier/valid/0064.npz, 3, 2
data/classifier/valid/0064.npz, 4, 2
data/classifier/valid/0064.npz, 5, 2
data/classifier/valid/0064.npz, 6, 2
data/classifier/valid/0064.npz, 7, 2
data/classifier/valid/0064.npz, 8, 2
data/classifier/valid/0064.npz, 9, 2
data/classifier/valid/0064.npz, 10, 2
data/classifier/valid/0064.npz, 11, 2
data/classifier/valid/0064.npz, 12, 2
data/classifier/valid/0064.npz, 13, 2
data/classifier/valid/0064.npz, 14, 2
data/classifier/valid/0064.npz, 15, 2
data/classifier/valid/0064.npz, 16, 2
data/classifier/valid/0064.npz, 17, 2
data/classifier/valid/0064.npz, 18, 2
data/classifier/valid/0064.npz, 19, 2
data/classifier/valid/0064.npz, 20, 2
data/classifier/valid/0064.npz, 21, 2
data/classifier/valid/0064.npz, 22, 2
data/classifier/valid/0064.npz, 23, 2
data/classifier/valid/0064.npz, 24, 2
data/classifier/valid/0064.npz, 25, 2
data/classifier/valid/0065.npz, 0, 1
data/classifier/valid/0065.npz, 1, 1
data/classifier/valid/0065.npz, 2, 1
data/classifier/valid/0065.npz, 3, 1
data/classifier/valid/0065.npz, 4, 1
data/classifier/valid/0065.npz, 5, 1
data/classifier/valid/0065.npz, 6, 1
data/classifier/valid/0065.npz, 7, 1
data/classifier/valid/0065.npz, 8, 1
data/classifier/valid/0065.npz, 9, 1
data/classifier/valid/0065.npz, 10, 1
data/classifier/valid/0065.npz, 11, 1
data/classifier/valid/0065.npz, 12, 1
data/classifier/valid/0065.npz, 13, 1
data/classifier/valid/0065.npz, 14, 1
data/classifier/valid/0065.npz, 15, 1
data/classifier/valid/0066.npz, 0, 4
data/classifier/valid/0066.npz, 1, 4
data/classifier/valid/0066.npz, 2, 4
data/classifier/valid/0066.npz, 3, 4
data/classifier/valid/0066.npz, 4, 4
data/classifier/valid/0066.npz, 5, 4
data/classifier/valid/0066.npz, 6, 4
data/classifier/valid/0066.npz, 7, 4
data/classifier/valid/0066.npz, 8, 4
data/classifier/valid/0066.npz, 9, 4
data/classifier/valid/0066.npz, 10, 4
data/classifier/valid/0066.npz, 11, 4
data/classifier/valid/0066.npz, 12, 4
data/classifier/valid/0066.npz, 13, 4
data/classifier/valid/0066.npz, 14, 4
data/classifier/valid/0067.npz, 0, 4
data/classifier/valid/0067.npz, 1, 4
data/classifier/valid/0067.npz, 2, 4
data/classifier/valid/0067.npz, 3, 4
data/classifier/valid/0067.npz, 4, 4
data/classifier/valid/0067.npz, 5, 4
data/classifier/valid/0067.npz, 6, 4
data/classifier/valid/0067.npz, 7, 4
data/classifier/valid/0067.npz, 8, 4
data/classifier/valid/0067.npz, 9, 4
data/classifier/valid/0067.npz, 10, 4
data/classifier/valid/0067.npz, 11, 4
data/classifier/valid/0067.npz, 12, 4
data/classifier/valid/0067.npz, 13, 4
data/classifier/valid/0067.npz, 14, 4
data/classifier/valid/0068.npz, 0, 3
data/classifier/valid/0068.npz, 1, 3
data/classifier/valid/0068.npz, 2, 3
data/classifier/valid/0068.npz, 3, 3
data/classifier/valid/0068.npz, 4, 3
data/classifier/valid/0068.npz, 5, 3
data/classifier/valid/0068.npz, 6, 3
data/classifier/valid/0068.npz, 7, 3
data/classifier/valid/0068.npz, 8, 3
data/classifier/valid/0068.npz, 9, 3
data/classifier/valid/0068.npz, 10, 3
data/classifier/valid/0068.npz, 11, 3
data/classifier/valid/0068.npz, 12, 3
data/classifier/valid/0068.npz, 13, 3
data/classifier/valid/0068.npz, 14, 3
data/classifier/valid/0068.npz, 15, 3
data/classifier/valid/0068.npz, 16, 3
data/classifier/valid/0069.npz, 0, 4
data/classifier/valid/0069.npz, 1, 4
data/classifier/valid/0069.npz, 2, 4
data/classifier/valid/0069.npz, 3, 4
data/classifier/valid/0069.npz, 4, 4
data/classifier/valid/0069.npz, 5, 4
data/classifier/valid/0069.npz, 6, 4
data/classifier/valid/0069.npz, 7, 4
data/classifier/valid/0069.npz, 8, 4
data/classifier/valid/0069.npz, 9, 4
data/classifier/valid/0069.npz, 10, 4
data/classifier/valid/0069.npz, 11, 4
data/classifier/valid/0069.npz, 12, 4
data/classifier/valid/0069.npz, 13, 4
data/classifier/valid/0069.npz, 14, 4
data/classifier/valid/0070.npz, 0, 3
data/classifier/valid/0070.npz, 1, 3
data/classifier/valid/0070.npz, 2, 3
data/classifier/valid/0070.npz, 3, 3
data/classifier/valid/0070.npz, 4, 3
data/classifier/valid/0070.npz, 5, 3
data/classifier/valid/0070.npz, 6, 3
data/classifier/valid/0070.npz, 7, 3
data/classifier/valid/0070.npz, 8, 3
data/classifier/valid/0070.npz, 9, 3
data/classifier/valid/0070.npz, 10, 3
data/classifier/valid/0070.npz, 11, 3
data/classifier/valid/0070.npz, 12, 3
data/classifier/valid/0070.npz, 13, 3
data/classifier/valid/0070.npz, 14, 3
data/classifier/valid/0070.npz, 15, 3
data/classifier/valid/0070.npz, 16, 3
data/classifier/valid/0070.npz, 17, 3
data/classifier/valid/0070.npz, 18, 3
data/classifier/valid/0070.npz, 19, 3
data/classifier/valid/0070.npz, 20, 3
data/classifier/valid/0070.npz, 21, 3
data/classifier/valid/0071.npz, 0, 4
data/classifier/valid/0071.npz, 1, 4
data/classifier/valid/0071.npz, 2, 4
data/classifier/valid/0071.npz, 3, 4
data/classifier/valid/0071.npz, 4, 4
data/classifier/valid/0071.npz, 5, 4
data/classifier/valid/0071.npz, 6, 4
data/classifier/valid/0071.npz, 7, 4
data/classifier/valid/0071.npz, 8, 4
data/classifier/valid/0071.npz, 9, 4
data/classifier/valid/0071.npz, 10, 4
data/classifier/valid/0071.npz, 11, 4
data/classifier/valid/0071.npz, 12, 4
data/classifier/valid/0071.npz, 13, 4
data/classifier/valid/0071.npz, 14, 4
data/classifier/valid/0072.npz, 0, 4
data/classifier/valid/0072.npz, 1, 4
data/classifier/valid/0072.npz, 2, 4
data/classifier/valid/0072.npz, 3, 4
data/classifier/valid/0072.npz, 4, 4
data/classifier/valid/0072.npz, 5, 4
data/classifier/valid/0072.npz, 6, 4
data/classifier/valid/0072.npz, 7, 4
data/classifier/valid/0072.npz, 8, 4
data/classifier/valid/0072.npz, 9, 4
data/classifier/valid/0072.npz, 10, 4
data/classifier/valid/0072.npz, 11, 4
data/classifier/valid/0072.npz, 12, 4
data/classifier/valid/0072.npz, 13, 4
data/classifier/valid/0072.npz, 14, 4
data/classifier/valid/0073.npz, 0, 1
data/classifier/valid/0073.npz, 1, 1
data/classifier/valid/0073.npz, 2, 1
data/classifier/valid/0073.npz, 3, 1
data/classifier/valid/0073.npz, 4, 1
data/classifier/valid/0073.npz, 5, 1
data/classifier/valid/0073.npz, 6, 1
data/classifier/valid/0073.npz, 7, 1
data/classifier/valid/0073.npz, 8, 1
data/classifier/valid/0073.npz, 9, 1
data/classifier/valid/0073.npz, 10, 1
data/classifier/valid/0073.npz, 11, 1
data/classifier/valid/0073.npz, 12, 1
data/classifier/valid/0073.npz, 13, 1
data/classifier/valid/0073.npz, 14, 1
data/classifier/valid/0073.npz, 15, 1
data/classifier/valid/0073.npz, 16, 1
data/classifier/valid/0073.npz, 17, 1
data/classifier/valid/0073.npz, 18, 1
data/classifier/valid/0073.npz, 19, 1
data/classifier/valid/0073.npz, 20, 1
data/classifier/valid/0074.npz, 0, 2
data/classifier/valid/0074.npz, 1, 2
data/classifier/valid/0074.npz, 2, 2
data/classifier/valid/0074.npz, 3, 2
data/classifier/valid/0074.npz, 4, 2
data/classifier/valid/0074.npz, 5, 2
data/classifier/valid/0074.npz, 6, 2
data/classifier/valid/0074.npz, 7, 2
data/classifier/valid/0074.npz, 8, 2
data/classifier/valid/0074.npz, 9, 2
data/classifier/valid/0074.npz, 10, 2
data/classifier/valid/0074.npz, 11, 2
data/classifier/valid/0074.npz, 12, 2
data/classifier/valid/0074.npz, 13, 2
data/classifier/valid/0074.npz, 14, 2
data/classifier/valid/0074.npz, 15, 2
data/classifier/valid/0074.npz, 16, 2
data/classifier/valid/0074.npz, 17, 2
data/classifier/valid/0074.npz, 18, 2
data/classifier/valid/0074.npz, 19, 2
data/classifier/valid/0074.npz, 20, 2
data/classifier/valid/0074.npz, 21, 2
data/classifier/valid/0074.npz, 22, 2
data/classifier/valid/0074.npz, 23, 2
data/classifier/valid/0074.npz, 24, 2
data/classifier/valid/0074.npz, 25, 2
data/classifier/valid/0074.npz, 26, 2
data/classifier/valid/0074.npz, 27, 2
data/classifier/valid/0074.npz, 28, 2
data/classifier/valid/0074.npz, 29, 2
data/classifier/valid/0074.npz, 30, 2
data/classifier/valid/0074.npz, 31, 2
data/classifier/valid/0074.npz, 32, 2
data/classifier/valid/0074.npz, 33, 2
data/classifier/valid/0074.npz, 34, 2
data/classifier/valid/0074.npz, 35, 2
data/classifier/valid/0074.npz, 36, 2
data/classifier/valid/0074.npz, 37, 2
data/classifier/valid/0074.npz, 38, 2
data/classifier/valid/0074.npz, 39, 2
data/classifier/valid/0074.npz, 40, 2
data/classifier/valid/0074.npz, 41, 2
data/classifier/valid/0074.npz, 42, 2
data/classifier/valid/0074.npz, 43, 2
data/classifier/valid/0074.npz, 44, 2
data/classifier/valid/0074.npz, 45, 2
data/classifier/valid/0074.npz, 46, 2
data/classifier/valid/0074.npz, 47, 2
data/classifier/valid/0074.npz, 48, 2
data/classifier/valid/0074.npz, 49, 2
data/classifier/valid/0074.npz, 50, 2
data/classifier/valid/0074.npz, 51, 2
data/classifier/valid/0074.npz, 52, 2
